"p196987";"Davide Merelli";"Goalkeeper";"Atalanta";"200000";"VL"
"p5155";"Miroslav Klose";"Forward";"Lazio";"200000";"VL"
"p156708";"Keita";"Forward";"Lazio";"200000";"L"
"p169026";"Mamadou Tounkara";"Forward";"Lazio";"200000";"VL"
"p14509";"Michael Agazzi";"Goalkeeper";"Milan";"200000";"VL"
"p16021";"Diego López";"Goalkeeper";"Milan";"200000";"L"
"p4242";"Christian Abbiati";"Goalkeeper";"Milan";"200000";"VL"
"p107013";"Mattia De Sciglio";"Defender";"Milan";"200000";"L"
"p6274";"Philippe Mexes";"Defender";"Milan";"200000";"VL"
"p41795";"Adil Rami";"Defender";"Milan";"200000";"L"
"p41352";"Michelangelo Albertazzi";"Defender";"Milan";"200000";"VL"
"p27300";"Cristian Zapata";"Defender";"Milan";"200000";"VL"
"p18547";"Ignazio Abate";"Defender";"Milan";"200000";"L"
"p7261";"Daniele Bonera";"Defender";"Milan";"200000";"VL"
"p50369";"Pablo Armero";"Defender";"Milan";"200000";"VL"
"p18658";"Alex";"Defender";"Milan";"200000";"VL"
"p7200";"Cristian Zaccardo";"Defender";"Milan";"200000";"VL"
"p14791";"Sulley Ali Muntari";"Midfielder";"Milan";"200000";"VL"
"p57107";"Riccardo Saponara";"Midfielder";"Milan";"200000";"VL"
"p8442";"Michael Essien";"Midfielder";"Milan";"200000";"VL"
"p39830";"Andrea Poli";"Midfielder";"Milan";"200000";"L"
"p18229";"Riccardo Montolivo";"Midfielder";"Milan";"200000";"L"
"p82660";"Marco Van Ginkel";"Midfielder";"Milan";"200000";"VL"
"p49417";"Giacomo Bonaventura";"Midfielder";"Milan";"200000";"L"
"p15076";"Nigel de Jong";"Midfielder";"Milan";"200000";"L"
"p19500";"Jérémy Menez";"Forward";"Milan";"200000";"L"
"p14402";"Fernando Torres";"Forward";"Milan";"200000";"L"
"p49657";"Keisuke Honda";"Forward";"Milan";"200000";"L"
"p18231";"Giampaolo Pazzini";"Forward";"Milan";"200000";"L"
"p96764";"M&apos;Baye Niang";"Forward";"Milan";"200000";"VL"
"p58928";"Stephan El Shaarawy";"Forward";"Milan";"200000";"M"
"p185076";"Hachim Mastour";"Forward";"Milan";"200000";"VL"
"p61239";"Rafael Cabral";"Goalkeeper";"Napoli";"200000";"VL"
"p177880";"Nikita Contini";"Goalkeeper";"Napoli";"200000";"VL"
"p38556";"Roberto Colombo";"Goalkeeper";"Napoli";"200000";"VL"
"p21150";"Mariano Andujar";"Goalkeeper";"Napoli";"200000";"VL"
"p17192";"Antonio Rosati";"Goalkeeper";"Napoli";"200000";"VL"
"p50038";"Henrique";"Defender";"Napoli";"200000";"VL"
"p52153";"Miguel Britos";"Defender";"Napoli";"200000";"VL"
"p8522";"Christian Maggio";"Defender";"Napoli";"200000";"VL"
"p14739";"Giandomenico Mesto";"Defender";"Napoli";"200000";"VL"
"p42738";"Juan Zuñiga";"Defender";"Napoli";"200000";"L"
"p86129";"Kalidou Koulibaly";"Defender";"Napoli";"200000";"VL"
"p88746";"Faouzi Ghoulam";"Defender";"Napoli";"200000";"VL"
"p18003";"Raúl Albiol";"Defender";"Napoli";"200000";"L"
"p39204";"Jonathan de Guzmán";"Midfielder";"Napoli";"200000";"L"
"p85955";"Jorginho";"Midfielder";"Napoli";"200000";"L"
"p54917";"Dries Mertens";"Midfielder";"Napoli";"200000";"VL"
"p19802";"Marek Hamsik";"Midfielder";"Napoli";"200000";"H"
"p11129";"David López";"Midfielder";"Napoli";"200000";"VL"
"p112340";"Josip Radosevic";"Midfielder";"Napoli";"200000";"VL"
"p37510";"Walter Gargano";"Midfielder";"Napoli";"200000";"VL"
"p40772";"Gökhan Inler";"Midfielder";"Napoli";"200000";"L"
"p51732";"José Callejón";"Forward";"Napoli";"200000";"M"
"p40232";"Gonzalo Higuaín";"Forward";"Napoli";"200000";"VH"
"p54322";"Michu";"Forward";"Napoli";"200000";"L"
"p75592";"Lorenzo Insigne";"Forward";"Napoli";"200000";"L"
"p103086";"Duván Zapata";"Forward";"Napoli";"200000";"VL"
"p42825";"Samir Ujkani";"Goalkeeper";"Palermo";"200000";"VL"
"p146669";"Andrea Fulignati";"Goalkeeper";"Palermo";"200000";"VL"
"p10974";"Stefano Sorrentino";"Goalkeeper";"Palermo";"200000";"VL"
"p18401";"Salvatore Aronica";"Defender";"Palermo";"200000";"VL"
"p38866";"Roberto Vitiello";"Defender";"Palermo";"200000";"VL"
"p46847";"Eros Pisano";"Defender";"Palermo";"200000";"VL"
"p67604";"Sinisa Andjelkovic";"Defender";"Palermo";"200000";"VL"
"p51106";"Milan Milanovic";"Defender";"Palermo";"200000";"VL"
"p54795";"Ezequiel Muñoz";"Defender";"Palermo";"200000";"VL"
"p79479";"Achraf Lazaar";"Defender";"Palermo";"200000";"VL"
"p105021";"Giancarlo Gonzalez";"Defender";"Palermo";"200000";"VL"
"p109533";"Emerson";"Defender";"Palermo";"200000";"VL"
"p12026";"Claudio Terzi";"Defender";"Palermo";"200000";"VL"
"p19523";"Sol Bamba";"Defender";"Palermo";"200000";"VL"
"p89747";"Zouhair Feddal";"Defender";"Palermo";"200000";"VL"
"p49905";"Fabio Daprelà";"Defender";"Palermo";"200000";"VL"
"p169470";"Davide Monteleone";"Defender";"Palermo";"200000";"VL"
"p42161";"Michel Morganella";"Defender";"Palermo";"200000";"VL"
"p14404";"Edgar Barreto";"Midfielder";"Palermo";"200000";"VL"
"p19939";"Francesco Della Rocca";"Midfielder";"Palermo";"200000";"VL"
"p41296";"Francesco Bolzoni";"Midfielder";"Palermo";"200000";"VL"
"p40498";"Granddi N&apos;Goyi";"Midfielder";"Palermo";"200000";"VL"
"p164167";"Ivaylo Chochev";"Midfielder";"Palermo";"200000";"VL"
"p100731";"Franco Vázquez";"Midfielder";"Palermo";"200000";"VL"
"p103578";"Robin Quaison";"Midfielder";"Palermo";"200000";"VL"
"p1037";"Enzo Maresca";"Midfielder";"Palermo";"200000";"VL"
"p21142";"Luca Rigoni";"Midfielder";"Palermo";"200000";"VL"
"p192591";"Accursio Bentivegna";"Midfielder";"Palermo";"200000";"VL"
"p120638";"Paulo Dybala";"Forward";"Palermo";"200000";"VL"
"p83446";"João Silva";"Forward";"Palermo";"200000";"VL"
"p69889";"Simon Makienok";"Forward";"Palermo";"200000";"VL"
"p111722";"Andrea Belotti";"Forward";"Palermo";"200000";"VL"
"p17423";"Alex Cordaz";"Goalkeeper";"Parma";"200000";"VL"
"p60260";"Alessandro Iacobucci";"Goalkeeper";"Parma";"200000";"VL"
"p12730";"Antonio Mirante";"Goalkeeper";"Parma";"200000";"VL"
"p173907";"Marijan Coric";"Goalkeeper";"Parma";"200000";"VL"
"p12728";"Mattia Cassani";"Defender";"Parma";"200000";"VL"
"p106821";"Pedro Mendes";"Defender";"Parma";"200000";"VL"
"p10195";"Alessandro Lucarelli";"Defender";"Parma";"200000";"VL"
"p19581";"Paolo De Ceglie";"Defender";"Parma";"200000";"VL"
"p72275";"Stefan Ristovski";"Defender";"Parma";"200000";"VL"
"p38558";"Andrea Costa";"Defender";"Parma";"200000";"VL"
"p18237";"Massimo Gobbi";"Defender";"Parma";"200000";"VL"
"p17319";"Felipe";"Defender";"Parma";"200000";"VL"
"p39324";"Fabiano Santacroce";"Defender";"Parma";"200000";"VL"
"p37641";"Gabriel Paletta";"Defender";"Parma";"200000";"L"
"p50016";"Andrea Rispoli";"Defender";"Parma";"200000";"VL"
"p41293";"Jonathan Biabiany";"Midfielder";"Parma";"200000";"L"
"p175696";"José Mauri";"Midfielder";"Parma";"200000";"VL"
"p39094";"Daniele Galloppa";"Midfielder";"Parma";"200000";"VL"
"p13525";"Francesco Lodi";"Midfielder";"Parma";"200000";"VL"
"p88008";"Afriyie Acquah";"Midfielder";"Parma";"200000";"VL"
"p47622";"McDonald Mariga";"Midfielder";"Parma";"200000";"VL"
"p179854";"Solomon Nyantakyi";"Midfielder";"Parma";"200000";"VL"
"p160060";"Lucas Souza";"Midfielder";"Parma";"200000";"VL"
"p95713";"Cristóbal Jorquera";"Midfielder";"Parma";"200000";"VL"
"p38633";"Abdelkader Ghezzal";"Forward";"Parma";"200000";"VL"
"p17841";"Nicola Pozzi";"Forward";"Parma";"200000";"VL"
"p76240";"Ishak Belfodil";"Forward";"Parma";"200000";"VL"
"p17887";"Raffaele Palladino";"Forward";"Parma";"200000";"VL"
"p66805";"Soufiane Bidaoui";"Forward";"Parma";"200000";"VL"
"p46908";"Massimo Coda";"Forward";"Parma";"200000";"VL"
"p7174";"Antonio Cassano";"Forward";"Parma";"200000";"VL"
"p126439";"Tomas Svedkauskas";"Goalkeeper";"Roma";"200000";"VL"
"p4038";"Bogdan Lobont";"Goalkeeper";"Roma";"200000";"VL"
"p17419";"Gianluca Curci";"Goalkeeper";"Roma";"200000";"VL"
"p7446";"Morgan De Sanctis";"Goalkeeper";"Roma";"200000";"VL"
"p85288";"Lukasz Skorupski";"Goalkeeper";"Roma";"200000";"VL"
"p196959";"Gabriele Marchegiani";"Goalkeeper";"Roma";"200000";"VL"
"p44488";"Mapou Yanga-Mbiwa";"Defender";"Roma";"200000";"VL"
"p3785";"Ashley Cole";"Defender";"Roma";"200000";"VL"
"p61021";"Leandro Castán";"Defender";"Roma";"200000";"L"
"p18573";"Maicon";"Defender";"Roma";"200000";"VL"
"p50761";"Davide Astori";"Defender";"Roma";"200000";"L"
"p40868";"José Holebas";"Defender";"Roma";"200000";"VL"
"p27375";"Vasilis Torosidis";"Defender";"Roma";"200000";"VL"
"p14783";"Federico Balzaretti";"Defender";"Roma";"200000";"VL"
"p66806";"Kostas Manolas";"Defender";"Roma";"200000";"L"
"p153854";"Michele Somma";"Defender";"Roma";"200000";"VL"
"p18277";"Urby Emanuelson";"Defender";"Roma";"200000";"VL"
"p161921";"Elio Capradossi";"Defender";"Roma";"200000";"VL"
"p155895";"Arturo Calabresi";"Defender";"Roma";"200000";"VL"
"p38833";"Radja Nainggolan";"Midfielder";"Roma";"200000";"L"
"p49887";"Kevin Strootman";"Midfielder";"Roma";"200000";"M"
"p46696";"Miralem Pjanic";"Midfielder";"Roma";"200000";"M"
"p10625";"Daniele De Rossi";"Midfielder";"Roma";"200000";"M"
"p9954";"Seydou Keita";"Midfielder";"Roma";"200000";"VL"
"p97617";"Alessandro Florenzi";"Midfielder";"Roma";"200000";"L"
"p91080";"Leandro Paredes";"Midfielder";"Roma";"200000";"VL"
"p91149";"Salih Ucan";"Midfielder";"Roma";"200000";"VL"
"p93538";"Juan Iturbe";"Forward";"Roma";"200000";"M"
"p56945";"Adem Ljajic";"Forward";"Roma";"200000";"L"
"p14731";"Marco Borriello";"Forward";"Roma";"200000";"VL"
"p4177";"Francesco Totti";"Forward";"Roma";"200000";"VL"
"p60071";"Mattia Destro";"Forward";"Roma";"200000";"L"
"p43274";"Gervinho";"Forward";"Roma";"200000";"L"
"p168598";"Antonio Sanabria";"Forward";"Roma";"200000";"VL"
"p55885";"Ângelo Da Costa";"Goalkeeper";"Sampdoria";"200000";"VL"
"p17746";"Emiliano Viviano";"Goalkeeper";"Sampdoria";"200000";"VL"
"p42899";"Sergio Romero";"Goalkeeper";"Sampdoria";"200000";"VL"
"p195515";"Samuele Massolo";"Goalkeeper";"Sampdoria";"200000";"VL"
"p34694";"Djamel Mesbah";"Defender";"Sampdoria";"200000";"VL"
"p126551";"Alessio Romagnoli";"Defender";"Sampdoria";"200000";"VL"
"p49940";"Vasco Regini";"Defender";"Sampdoria";"200000";"VL"
"p49299";"Matías Silvestre";"Defender";"Sampdoria";"200000";"VL"
"p15842";"Daniele Gastaldello";"Defender";"Sampdoria";"200000";"VL"
"p21125";"Lorenzo De Silvestri";"Defender";"Sampdoria";"200000";"VL"
"p111907";"Michele Fornasier";"Defender";"Sampdoria";"200000";"VL"
"p51188";"Fabrizio Cacciatore";"Defender";"Sampdoria";"200000";"VL"
"p92225";"Alessandro De Vitis";"Midfielder";"Sampdoria";"200000";"VL"
"p116056";"Alfred Duncan";"Midfielder";"Sampdoria";"200000";"VL"
"p97620";"Francesco Fedato";"Midfielder";"Sampdoria";"200000";"VL"
"p56511";"Nenad Krsticic";"Midfielder";"Sampdoria";"200000";"VL"
"p59779";"Pedro Obiang";"Midfielder";"Sampdoria";"200000";"VL"
"p12430";"Angelo Palombo";"Midfielder";"Sampdoria";"200000";"VL"
"p59920";"Roberto Soriano";"Midfielder";"Sampdoria";"200000";"VL"
"p119423";"Luca Rizzo";"Midfielder";"Sampdoria";"200000";"VL"
"p10185";"Marco Marchionni";"Midfielder";"Sampdoria";"200000";"VL"
"p91068";"Pawel Wszolek";"Midfielder";"Sampdoria";"200000";"VL"
"p20046";"Stefano Okaka";"Forward";"Sampdoria";"200000";"VL"
"p61548";"Manolo Gabbiadini";"Forward";"Sampdoria";"200000";"L"
"p50840";"Gianluca Sansone";"Forward";"Sampdoria";"200000";"VL"
"p46532";"Gonzalo Bergessio";"Forward";"Sampdoria";"200000";"VL"
"p28502";"Éder";"Forward";"Sampdoria";"200000";"VL"
"p100064";"Luka Djordjevic";"Forward";"Sampdoria";"200000";"VL"
"p53207";"Alberto Pomini";"Goalkeeper";"Sassuolo";"200000";"VL"
"p37911";"Ciro Polito";"Goalkeeper";"Sassuolo";"200000";"VL"
"p18500";"Andrea Consigli";"Goalkeeper";"Sassuolo";"200000";"VL"
"p7485";"Gianluca Pegolo";"Goalkeeper";"Sassuolo";"200000";"VL"
"p87843";"Alessandro Longhi";"Defender";"Sassuolo";"200000";"VL"
"p105131";"Luca Antei";"Defender";"Sassuolo";"200000";"VL"
"p68353";"Sime Vrsaljko";"Defender";"Sassuolo";"200000";"VL"
"p49737";"Lorenzo Ariaudo";"Defender";"Sassuolo";"200000";"VL"
"p84178";"Francesco Acerbi";"Defender";"Sassuolo";"200000";"VL"
"p37912";"Paolo Bianco";"Defender";"Sassuolo";"200000";"VL"
"p7454";"Thomas Manfredini";"Defender";"Sassuolo";"200000";"VL"
"p42886";"Marcello Gazzola";"Defender";"Sassuolo";"200000";"VL"
"p42496";"Emanuele Terranova";"Defender";"Sassuolo";"200000";"VL"
"p7379";"Paolo Cannavaro";"Defender";"Sassuolo";"200000";"VL"
"p38476";"Federico Peluso";"Defender";"Sassuolo";"200000";"VL"
"p14715";"Francesco Magnanelli";"Midfielder";"Sassuolo";"200000";"VL"
"p128661";"Raman Chibsah";"Midfielder";"Sassuolo";"200000";"VL"
"p19731";"Simone Missiroli";"Midfielder";"Sassuolo";"200000";"VL"
"p21140";"Davide Biondini";"Midfielder";"Sassuolo";"200000";"VL"
"p82752";"Saphir Taïder";"Midfielder";"Sassuolo";"200000";"VL"
"p6852";"Matteo Brighi";"Midfielder";"Sassuolo";"200000";"VL"
"p60270";"Simone Zaza";"Forward";"Sassuolo";"200000";"L"
"p67977";"Leonardo Pavoletti";"Forward";"Sassuolo";"200000";"VL"
"p81033";"Nicola Sansone";"Forward";"Sassuolo";"200000";"VL"
"p116796";"Domenico Berardi";"Forward";"Sassuolo";"200000";"L"
"p4047";"Antonio Floro Flores";"Forward";"Sassuolo";"200000";"VL"
"p169032";"Ettore Gliozzi";"Forward";"Sassuolo";"200000";"VL"
"p178382";"Marcello Sereni";"Forward";"Sassuolo";"200000";"VL"
"p28592";"Sergio Floccari";"Forward";"Sassuolo";"200000";"VL"
"p4561";"Jean-François Gillet";"Goalkeeper";"Torino";"200000";"VL"
"p7263";"Luca Castellazzi";"Goalkeeper";"Torino";"200000";"VL"
"p18377";"Daniele Padelli";"Goalkeeper";"Torino";"200000";"VL"
"p195570";"Nicholas Lentini";"Goalkeeper";"Torino";"200000";"VL"
"p26720";"Cristian Molinaro";"Defender";"Torino";"200000";"VL"
"p3838";"Cesare Bovo";"Defender";"Torino";"200000";"VL"
"p61810";"Pontus Jansson";"Defender";"Torino";"200000";"VL"
"p87542";"Nikola Maksimovic";"Defender";"Torino";"200000";"VL"
"p148037";"Gastón Silva";"Defender";"Torino";"200000";"VL"
"p7823";"Emiliano Moretti";"Defender";"Torino";"200000";"VL"
"p71403";"Kamil Glik";"Defender";"Torino";"200000";"VL"
"p21153";"Salvatore Masiello";"Defender";"Torino";"200000";"VL"
"p119605";"Bruno Peres";"Defender";"Torino";"200000";"VL"
"p40002";"Matteo Darmian";"Defender";"Torino";"200000";"VL"
"p49666";"Migjen Basha";"Midfielder";"Torino";"200000";"VL"
"p59945";"Rubén Pérez";"Midfielder";"Torino";"200000";"VL"
"p50822";"Omar El Kaddouri";"Midfielder";"Torino";"200000";"VL"
"p37574";"Alexander Farnerud";"Midfielder";"Torino";"200000";"VL"
"p38539";"Alessandro Gazzi";"Midfielder";"Torino";"200000";"VL"
"p38769";"Giuseppe Vives";"Midfielder";"Torino";"200000";"VL"
"p28573";"Antonio Nocerino";"Midfielder";"Torino";"200000";"VL"
"p92084";"Juan Sánchez Miño";"Midfielder";"Torino";"200000";"VL"
"p122476";"Marco Benassi";"Midfielder";"Torino";"200000";"VL"
"p56521";"Marcelo Larrondo";"Forward";"Torino";"200000";"VL"
"p21108";"Paulo Barreto";"Forward";"Torino";"200000";"VL"
"p111686";"Josef Martinez";"Forward";"Torino";"200000";"VL"
"p9082";"Amauri";"Forward";"Torino";"200000";"VL"
"p12473";"Fabio Quagliarella";"Forward";"Torino";"200000";"VL"
"p62388";"Zeljko Brkic";"Goalkeeper";"Udinese";"200000";"VL"
"p151804";"Simone Scuffet";"Goalkeeper";"Udinese";"200000";"VL"
"p48332";"Orestis Karnezis";"Goalkeeper";"Udinese";"200000";"VL"
"p171366";"Alex Meret";"Goalkeeper";"Udinese";"200000";"VL"
"p103127";"Molla Wague";"Defender";"Udinese";"200000";"VL"
"p53686";"Danilo";"Defender";"Udinese";"200000";"VL"
"p8367";"Maurizio Domizzi";"Defender";"Udinese";"200000";"VL"
"p38531";"Nicola Belmonte";"Defender";"Udinese";"200000";"VL"
"p156724";"Pawel Bochniewicz";"Defender";"Udinese";"200000";"VL"
"p120637";"Igor Bubnjic";"Defender";"Udinese";"200000";"VL"
"p17844";"Andrea Coda";"Defender";"Udinese";"200000";"VL"
"p14754";"Giovanni Pasquale";"Defender";"Udinese";"200000";"VL"
"p120781";"Silivan Widmer";"Defender";"Udinese";"200000";"VL"
"p100632";"Gabriel Silva";"Defender";"Udinese";"200000";"VL"
"p197097";"Davide Riccardi";"Defender";"Udinese";"200000";"VL"
"p73799";"Thomas Heurtaux";"Defender";"Udinese";"200000";"VL"
"p78096";"Iván Piris";"Defender";"Udinese";"200000";"VL"
"p105053";"Masahudu Alhassan";"Midfielder";"Udinese";"200000";"VL"
"p119765";"Allan";"Midfielder";"Udinese";"200000";"VL"
"p60800";"Emmanuel Badu";"Midfielder";"Udinese";"200000";"VL"
"p141746";"Bruno Fernandes";"Midfielder";"Udinese";"200000";"VL"
"p162286";"Alexis Zapata";"Midfielder";"Udinese";"200000";"VL"
"p9562";"Albert Riera";"Midfielder";"Udinese";"200000";"VL"
"p116251";"Guilherme";"Midfielder";"Udinese";"200000";"VL"
"p114595";"Melker Hallberg";"Midfielder";"Udinese";"200000";"VL"
"p116382";"Jadson";"Midfielder";"Udinese";"200000";"VL"
"p49391";"Marco Faraoni";"Midfielder";"Udinese";"200000";"VL"
"p39471";"Panagiotis Kone";"Midfielder";"Udinese";"200000";"VL"
"p195577";"Jakub Jankto";"Midfielder";"Udinese";"200000";"VL"
"p7458";"Giampiero Pinzi";"Midfielder";"Udinese";"200000";"VL"
"p163562";"Lucas Evangelista";"Midfielder";"Udinese";"200000";"VL"
"p169540";"Nabil Jaadi";"Midfielder";"Udinese";"200000";"VL"
"p13520";"Antonio Di Natale";"Forward";"Udinese";"200000";"VL"
"p87750";"Luis Muriel";"Forward";"Udinese";"200000";"L"
"p197098";"Luca Bezzo";"Forward";"Udinese";"200000";"VL"
"p39748";"Cyril Théréau";"Forward";"Udinese";"200000";"VL"
"p15837";"Alexandre Geijo";"Forward";"Udinese";"200000";"VL"
"p75770";"Rafael";"Goalkeeper";"Verona";"200000";"VL"
"p21120";"Francesco Benussi";"Goalkeeper";"Verona";"200000";"VL"
"p173031";"Lorenzo Ferrari";"Goalkeeper";"Verona";"200000";"VL"
"p156683";"Pierluigi Gollini";"Goalkeeper";"Verona";"200000";"VL"
"p33624";"Guillermo Rodríguez";"Defender";"Verona";"200000";"VL"
"p6685";"Rafael Márquez";"Defender";"Verona";"200000";"VL"
"p90719";"Frederik Sorensen";"Defender";"Verona";"200000";"VL"
"p83564";"Antonio Luna";"Defender";"Verona";"200000";"VL"
"p39464";"Vangelis Moras";"Defender";"Verona";"200000";"VL"
"p53626";"Rafael Marques";"Defender";"Verona";"200000";"VL"
"p27702";"Davide Brivio";"Defender";"Verona";"200000";"VL"
"p10122";"Alessandro Agostini";"Defender";"Verona";"200000";"VL"
"p87974";"Alejandro González";"Defender";"Verona";"200000";"VL"
"p68310";"Ivan Martic";"Defender";"Verona";"200000";"VL"
"p37974";"Mounir Obbadi";"Midfielder";"Verona";"200000";"VL"
"p19711";"Emil Hallfredsson";"Midfielder";"Verona";"200000";"VL"
"p39329";"Bosko Jankovic";"Midfielder";"Verona";"200000";"VL"
"p50343";"Lazaros Christodoulopoulos";"Midfielder";"Verona";"200000";"VL"
"p60655";"Artur Ionita";"Midfielder";"Verona";"200000";"VL"
"p80974";"Jacopo Sala";"Midfielder";"Verona";"200000";"VL"
"p90594";"Mattia Valoti";"Midfielder";"Verona";"200000";"VL"
"p105701";"Gustavo Campanharo";"Midfielder";"Verona";"200000";"VL"
"p52857";"Panagiotis Tachtsidis";"Midfielder";"Verona";"200000";"VL"
"p10144";"Javier Saviola";"Forward";"Verona";"200000";"VL"
"p7511";"Luca Toni";"Forward";"Verona";"200000";"VL"
"p110921";"Nico López";"Forward";"Verona";"200000";"VL"
"p51637";"Juanito Gómez";"Forward";"Verona";"200000";"VL"
"p184661";"Mohamed Fares";"Forward";"Verona";"200000";"VL"
"p177284";"Pierluigi Cappelluzzo";"Forward";"Verona";"200000";"VL"
"p52704";"Nenê";"Forward";"Verona";"200000";"VL"
